"record_id","sell","price_usd","kilometers","miles","year","maker","model"
115796,0,7500.,124623,77437.,2003.,"Toyota","Corolla"
115797,1,11500.,13763,8552.,2005.,"Toyota","Corolla"
115804,0,11500.,27359,17000.,2005.,"Toyota","Corolla"
115865,1,1524.,275327,171080.,1993.,"Toyota","Corolla"
116001,1,255.,279434,173632.,1994.,"Toyota","Corolla"
116005,1,400.,279434,173632.,1994.,"Toyota","Corolla"
116286,1,650.,202778,126000.,1990.,"Toyota","Corolla"
116287,1,405.,202778,126000.,1990.,"Toyota","Corolla"
116334,1,10501.,17140,10650.,2005.,"Toyota","Corolla"
116397,1,2500.,278587,173106.,1999.,"Toyota","Corolla"
116579,1,1475.,236574,147000.,1994.,"Toyota","Corolla"
116887,1,6750.,199559,124000.,2004.,"Toyota","Corolla"
116928,0,14200.,1431,889.,2006.,"Toyota","Corolla"
117031,1,1925.,265220,164800.,1997.,"Toyota","Corolla"
117195,0,12800.,21536,13382.,2005.,"Toyota","Corolla"
117215,0,10300.,82554,51297.,2003.,"Toyota","Corolla"
117240,0,13300.,21536,13382.,2005.,"Toyota","Corolla"
117241,0,12100.,21536,13382.,2005.,"Toyota","Corolla"
117286,0,1001.,141354,87833.,1991.,"Toyota","Corolla"
117288,1,1425.,175258,108900.,1994.,"Toyota","Corolla"
117353,1,710.,243149,151086.,1994.,"Toyota","Corolla"
117637,0,8900.,25793,16027.,2005.,"Toyota","Corolla"
117976,1,710.,125257,77831.,1987.,"Toyota","Corolla"
117977,1,761.,125257,77831.,1987.,"Toyota","Corolla"
117996,1,2025.75,286463,178000.,1997.,"Toyota","Corolla"
118095,0,8400.,88857,55213.,2002.,"Toyota","Corolla"
118114,0,9600.,45783,28448.,2005.,"Toyota","Corolla"
118121,0,7100.,45783,28448.,2005.,"Toyota","Corolla"
118134,0,9725.,45783,28448.,2005.,"Toyota","Corolla"
118385,1,531.98,229378,142529.,1991.,"Toyota","Corolla"
118386,1,720.,229378,142529.,1991.,"Toyota","Corolla"
118438,0,4000.,150123,93282.,2000.,"Toyota","Corolla"
118441,0,6499.,92066,57207.,2002.,"Toyota","Corolla"
118445,1,4101.,150123,93282.,2000.,"Toyota","Corolla"
118659,1,415.,377483,234557.,1994.,"Toyota","Corolla"
118998,1,2225.,189903,118000.,1995.,"Toyota","Corolla"
119130,0,13301.,23896,14848.,2006.,"Toyota","Corolla"
119595,1,1957.,199364,123879.,1993.,"Toyota","Corolla"
119607,1,1775.98,197156,122507.,1996.,"Toyota","Corolla"
119685,1,400.,262323,163000.,1990.,"Toyota","Corolla"
119815,1,3651.,16581,10303.,1979.,"Toyota","Corolla"
119840,1,1125.,331155,205770.,1995.,"Toyota","Corolla"
119970,0,10550.,21354,13269.,2005.,"Toyota","Corolla"
119982,0,11677.,21354,13269.,2005.,"Toyota","Corolla"
120003,0,12500.,21354,13269.,2005.,"Toyota","Corolla"
120010,0,11000.,21354,13269.,2005.,"Toyota","Corolla"
120030,0,12356.,21354,13269.,2005.,"Toyota","Corolla"
120050,1,13001.,4828,3000.,2006.,"Toyota","Corolla"
120080,0,610.,305775,190000.,1993.,"Toyota","Corolla"
120264,1,1325.,225308,140000.,1996.,"Toyota","Corolla"
120342,1,5300.,28312,17592.,2005.,"Toyota","Corolla"
120402,1,10101.,61155,38000.,2003.,"Toyota","Corolla"
120406,1,11000.,68556,42599.,2004.,"Toyota","Corolla"
120832,1,10650.,59224,36800.,2005.,"Toyota","Corolla"
120833,0,10350.,59224,36800.,2005.,"Toyota","Corolla"
121162,1,1825.,207605,129000.,1996.,"Toyota","Corolla"
121165,1,1225.,207605,129000.,1996.,"Toyota","Corolla"
121167,1,1225.,207605,129000.,1996.,"Toyota","Corolla"
121169,1,1476.,207605,129000.,1996.,"Toyota","Corolla"
121173,1,3200.,127138,79000.,1994.,"Toyota","Corolla"
121175,1,1215.,216457,134500.,1992.,"Toyota","Corolla"
121249,0,12100.,34638,21523.,2005.,"Toyota","Corolla"
121309,0,10300.,41843,26000.,2005.,"Toyota","Corolla"
121330,1,980.,256156,159168.,1993.,"Toyota","Corolla"
121359,0,8099.,77347,48061.,2005.,"Toyota","Corolla"
121389,1,9000.,95434,59300.,2003.,"Toyota","Corolla"
121391,1,11100.,94147,58500.,2004.,"Toyota","Corolla"
121798,1,4650.,355665,221000.,1984.,"Toyota","Corolla"
121856,1,765.,220037,136725.,1995.,"Toyota","Corolla"
121896,0,4050.,168981,105000.,2001.,"Toyota","Corolla"
121912,0,4850.,3190,1982.,2004.,"Toyota","Corolla"
121932,0,7300.,17703,11000.,2004.,"Toyota","Corolla"
121941,1,455.,9648,5995.,1978.,"Toyota","Corolla"
121965,0,3049.98,175418,109000.,1997.,"Toyota","Corolla"
122062,1,901.03,249448,155000.,1988.,"Toyota","Corolla"
122131,1,11000.,46671,29000.,2004.,"Toyota","Corolla"
122153,1,1000.,305775,190000.,1993.,"Toyota","Corolla"
122162,1,2749.98,176851,109890.,1993.,"Toyota","Corolla"
122669,0,10405.,53591,33300.,2003.,"Toyota","Corolla"
122670,0,10405.,53591,33300.,2003.,"Toyota","Corolla"
122724,1,1326.,259909,161500.,1990.,"Toyota","Corolla"
122741,0,1425.,304166,189000.,1986.,"Toyota","Corolla"
122970,1,2175.,307384,191000.,1985.,"Toyota","Corolla"
122983,0,3300.,36743,22831.,2005.,"Toyota","Corolla"
123062,1,1675.,191029,118700.,1994.,"Toyota","Corolla"
123140,1,1025.,151182,93940.,1995.,"Toyota","Corolla"
123166,1,4900.,91465,56834.,2002.,"Toyota","Corolla"
123257,1,4060.,40480,25153.,1991.,"Toyota","Corolla"
123259,0,6400.,97890,60826.,2002.,"Toyota","Corolla"
123358,0,9700.,16728,10394.,2005.,"Toyota","Corolla"
123359,0,10100.,16728,10394.,2005.,"Toyota","Corolla"
123724,1,3000.,182326,113292.,1999.,"Toyota","Corolla"
123744,1,1225.,600990,373438.,1995.,"Toyota","Corolla"
123749,1,5500.,145977,90706.,1999.,"Toyota","Corolla"
123893,1,4252.,74416,46240.,1994.,"Toyota","Corolla"
123900,0,9803.,41038,25500.,2005.,"Toyota","Corolla"
124037,0,11000.,402,250.,2006.,"Toyota","Corolla"
124049,1,2150.,253472,157500.,1995.,"Toyota","Corolla"
124087,0,11101.,86032,53458.,2005.,"Toyota","Corolla"
124088,0,8600.,86032,53458.,2005.,"Toyota","Corolla"
124139,1,1205.,240669,149545.,1995.,"Toyota","Corolla"
124189,1,6095.,150433,93475.,2001.,"Toyota","Corolla"
124330,1,1285.,244247,151768.,1994.,"Toyota","Corolla"
124331,1,1654.,244247,151768.,1994.,"Toyota","Corolla"
124409,1,4400.,304166,189000.,1996.,"Toyota","Corolla"
124429,1,636.,389461,242000.,1993.,"Toyota","Corolla"
124783,0,1936.,309733,192459.,1990.,"Toyota","Corolla"
124862,1,5500.,94147,58500.,2001.,"Toyota","Corolla"
124863,0,5600.,93825,58300.,2001.,"Toyota","Corolla"
125173,1,685.,207113,128694.,1989.,"Toyota","Corolla"
125473,1,6400.,47476,29500.,1999.,"Toyota","Corolla"
125591,0,10200.,48111,29895.,2004.,"Toyota","Corolla"
125592,0,7403.,151000,93827.,2003.,"Toyota","Corolla"
125593,1,6200.,132932,82600.,2001.,"Toyota","Corolla"
125595,0,7403.,151000,93827.,2003.,"Toyota","Corolla"
125597,0,2125.,293688,182489.,1996.,"Toyota","Corolla"
125600,0,2125.,293688,182489.,1996.,"Toyota","Corolla"
125602,0,5601.,218224,135598.,2002.,"Toyota","Corolla"
125639,1,3205.,180623,112234.,1999.,"Toyota","Corolla"
125674,0,14609.,11265,7000.,2006.,"Toyota","Corolla"
125706,0,3400.,122310,76000.,1999.,"Toyota","Corolla"
125800,1,4010.,149600,92957.,1999.,"Toyota","Corolla"
125981,1,14303.,6437,4000.,2006.,"Toyota","Corolla"
126025,1,6000.,49109,30515.,2002.,"Toyota","Corolla"
126127,0,8200.,2882,1791.,2006.,"Toyota","Corolla"
126128,0,7451.,2882,1791.,2006.,"Toyota","Corolla"
126147,1,500.,105887,65795.,1979.,"Toyota","Corolla"
126263,0,8300.,21818,13557.,2005.,"Toyota","Corolla"
126353,0,3800.,132188,82138.,2003.,"Toyota","Corolla"
126365,0,5600.,113126,70293.,2001.,"Toyota","Corolla"
126376,1,8700.,127681,79337.,2002.,"Toyota","Corolla"
126424,0,4450.,151808,94329.,2000.,"Toyota","Corolla"
126586,1,12500.,51866,32228.,2003.,"Toyota","Corolla"
126671,1,2600.,410968,255364.,1977.,"Toyota","Corolla"
126729,0,3920.01,151703,94264.,1997.,"Toyota","Corolla"
126819,1,3600.,192716,119748.,1998.,"Toyota","Corolla"
126988,0,10000.,77287,48024.,2003.,"Toyota","Corolla"
126994,0,10200.,77287,48024.,2003.,"Toyota","Corolla"
127000,1,3050.,157394,97800.,1999.,"Toyota","Corolla"
127080,0,5900.,109110,67798.,2001.,"Toyota","Corolla"
127098,1,202.5,334744,208000.,1988.,"Toyota","Corolla"
127362,1,1326.98,283244,176000.,1991.,"Toyota","Corolla"
127440,1,12000.,34186,21242.,2005.,"Toyota","Corolla"
127507,1,3700.,111045,69000.,1995.,"Toyota","Corolla"
127508,1,3350.,104607,65000.,1995.,"Toyota","Corolla"
127509,1,3101.,111045,69000.,1995.,"Toyota","Corolla"
127510,1,662.88,203231,126282.,1990.,"Toyota","Corolla"
127662,1,7322.,37015,23000.,2001.,"Toyota","Corolla"
127799,0,1625.,218871,136000.,1996.,"Toyota","Corolla"
127822,0,5550.,58274,36210.,2004.,"Toyota","Corolla"
127827,1,7766.,23892,14846.,2005.,"Toyota","Corolla"
127831,0,6077.,58274,36210.,2004.,"Toyota","Corolla"
127833,0,14600.,7683,4774.,2005.,"Toyota","Corolla"
127844,0,9500.,68671,42670.,2004.,"Toyota","Corolla"
128108,0,4550.,84542,52532.,2000.,"Toyota","Corolla"
128193,1,9900.,56596,35167.,2004.,"Toyota","Corolla"
128711,1,2950.,223699,139000.,1999.,"Toyota","Corolla"
128993,0,4100.,144984,90089.,1999.,"Toyota","Corolla"
129081,1,3000.,225308,140000.,1987.,"Toyota","Corolla"
129082,0,2550.,225308,140000.,1987.,"Toyota","Corolla"
129084,1,1526.,112654,70000.,1980.,"Toyota","Corolla"
129118,1,330.,412159,256104.,1991.,"Toyota","Corolla"
129175,1,2800.,236574,147000.,2000.,"Toyota","Corolla"
130519,1,7600.,5736,3564.,2005.,"Toyota","Corolla"
130566,0,11800.,40306,25045.,2005.,"Toyota","Corolla"
130600,0,9450.,40306,25045.,2005.,"Toyota","Corolla"
130624,1,2510.07,305513,189837.,1993.,"Toyota","Corolla"
130652,0,5452.,151779,94311.,2002.,"Toyota","Corolla"
131217,0,4250.,121967,75787.,2002.,"Toyota","Corolla"
131254,0,4350.,19312,12000.,2004.,"Toyota","Corolla"
131318,0,3050.,178637,111000.,1999.,"Toyota","Corolla"
131332,1,2550.,165508,102842.,1997.,"Toyota","Corolla"
131342,1,2025.,236554,146988.,1994.,"Toyota","Corolla"
131359,1,255.,262358,163022.,1992.,"Toyota","Corolla"
131375,1,2527.02,165508,102842.,1997.,"Toyota","Corolla"
131385,1,3156.,162019,100674.,1999.,"Toyota","Corolla"
131703,1,3000.,103410,64256.,1999.,"Toyota","Corolla"
132103,1,4300.,304166,189000.,1993.,"Toyota","Corolla"
132107,1,1402.,275022,170891.,1985.,"Toyota","Corolla"
132139,1,15500.,11265,7000.,2006.,"Toyota","Corolla"
132191,0,6690.,86290,53618.,2001.,"Toyota","Corolla"
132519,1,2150.,265239,164812.,1997.,"Toyota","Corolla"
132715,1,430.,265939,165247.,1991.,"Toyota","Corolla"
132745,0,10101.,95273,59200.,2003.,"Toyota","Corolla"
132746,0,10300.,95273,59200.,2003.,"Toyota","Corolla"
132843,1,4250.,92859,57700.,1997.,"Toyota","Corolla"
132979,1,7000.,88751,55147.,2002.,"Toyota","Corolla"
132980,1,6100.,84837,52715.,2001.,"Toyota","Corolla"
132983,1,9012.,47493,29511.,2001.,"Toyota","Corolla"
132985,0,4751.1,97620,60658.,2002.,"Toyota","Corolla"
132986,0,6300.,106315,66061.,2002.,"Toyota","Corolla"
132988,0,7400.,91240,56694.,2001.,"Toyota","Corolla"
132996,0,4750.,129221,80294.,1998.,"Toyota","Corolla"
132998,0,4550.,97620,60658.,2002.,"Toyota","Corolla"
132999,0,6300.,101017,62769.,2001.,"Toyota","Corolla"
133039,1,3750.,126771,78772.,1997.,"Toyota","Corolla"
133287,1,8409.,97526,60600.,2003.,"Toyota","Corolla"
133829,1,8100.,133450,82922.,2003.,"Toyota","Corolla"
134059,1,5900.,59670,37077.,2004.,"Toyota","Corolla"
134119,0,4050.,84413,52452.,1999.,"Toyota","Corolla"
134460,0,6300.,76711,47666.,2004.,"Toyota","Corolla"
134676,0,7000.,12815,7963.,2005.,"Toyota","Corolla"
134702,1,1175.,247839,154000.,1994.,"Toyota","Corolla"
134703,1,800.,255886,159000.,1994.,"Toyota","Corolla"
134905,1,4550.,161,100.,1983.,"Toyota","Corolla"
134907,0,1606.,223699,139000.,1996.,"Toyota","Corolla"
134910,0,13000.,40316,25051.,2005.,"Toyota","Corolla"
134922,1,1850.,235862,146558.,1996.,"Toyota","Corolla"
134929,1,2550.,142414,88492.,1997.,"Toyota","Corolla"
134955,0,3100.,48280,30000.,1986.,"Toyota","Corolla"
134966,0,5049.,26319,16354.,2005.,"Toyota","Corolla"
134972,0,3450.,136653,84912.,2000.,"Toyota","Corolla"
135005,0,2025.,268777,167010.,1989.,"Toyota","Corolla"
135009,1,3960.,220480,137000.,1989.,"Toyota","Corolla"
135180,1,1776.,200344,124488.,1998.,"Toyota","Corolla"
135346,0,2740.,165025,102542.,1999.,"Toyota","Corolla"
136263,0,9000.,16737,10400.,2005.,"Toyota","Corolla"
136400,0,4650.,144841,90000.,1999.,"Toyota","Corolla"
136470,1,645.,289682,180000.,1987.,"Toyota","Corolla"
136521,1,2550.,98170,61000.,1975.,"Toyota","Corolla"
136522,0,2500.,505,314.,1975.,"Toyota","Corolla"
136659,0,3450.,230136,143000.,1999.,"Toyota","Corolla"
136660,1,3850.,230136,143000.,1999.,"Toyota","Corolla"
136926,1,2200.,157878,98101.,1987.,"Toyota","Corolla"
137223,0,12903.,23865,14829.,2006.,"Toyota","Corolla"
137226,0,13200.,17638,10960.,2006.,"Toyota","Corolla"
137228,0,10099.99,25386,15774.,2006.,"Toyota","Corolla"
137421,1,3550.,141943,88199.,1994.,"Toyota","Corolla"
137643,1,1075.,203128,126218.,1992.,"Toyota","Corolla"
137662,1,682.5,394673,245238.,1992.,"Toyota","Corolla"
137718,1,1215.,210135,130572.,1993.,"Toyota","Corolla"
138358,1,610.,231745,144000.,1991.,"Toyota","Corolla"
138587,0,202.5,334013,207546.,1988.,"Toyota","Corolla"
138588,0,152.5,334013,207546.,1988.,"Toyota","Corolla"
139136,1,7899.,56890,35350.,2001.,"Toyota","Corolla"
139137,0,8000.,56327,35000.,2001.,"Toyota","Corolla"
139159,1,11500.,27359,17000.,2005.,"Toyota","Corolla"
139306,1,1500.,424437,263733.,1987.,"Toyota","Corolla"
139699,1,10300.,15532,9651.,2006.,"Toyota","Corolla"
139700,1,11499.,15532,9651.,2006.,"Toyota","Corolla"
139702,1,10700.,7810,4853.,2006.,"Toyota","Corolla"
139710,0,4800.,88675,55100.,1999.,"Toyota","Corolla"
139747,1,2039.,257495,160000.,1996.,"Toyota","Corolla"
139805,1,8680.,117461,72987.,2003.,"Toyota","Corolla"
139823,1,800.,275566,171229.,1987.,"Toyota","Corolla"
139829,0,4351.97,89721,55750.,1998.,"Toyota","Corolla"
139885,0,5200.,151830,94343.,2001.,"Toyota","Corolla"
140033,0,1325.,254355,158049.,1998.,"Toyota","Corolla"
140036,0,6701.,60259,37443.,2003.,"Toyota","Corolla"
140039,0,8100.,60259,37443.,2003.,"Toyota","Corolla"
140046,0,8300.,60259,37443.,2003.,"Toyota","Corolla"
140053,0,8100.,60259,37443.,2003.,"Toyota","Corolla"
140055,0,7000.,60259,37443.,2003.,"Toyota","Corolla"
140197,1,735.,382251,237520.,1991.,"Toyota","Corolla"
140360,0,6060.,137124,85205.,2003.,"Toyota","Corolla"
140361,0,7100.,137124,85205.,2003.,"Toyota","Corolla"
140362,0,6200.,137124,85205.,2003.,"Toyota","Corolla"
140364,1,3200.,338582,210385.,1985.,"Toyota","Corolla"
140429,0,3000.,352721,219171.,1985.,"Toyota","Corolla"
140453,0,1111.,160934,100000.,1980.,"Toyota","Corolla"
140456,0,1700.,160934,100000.,1979.,"Toyota","Corolla"
140457,0,2025.,160934,100000.,1979.,"Toyota","Corolla"
140496,0,2650.,73225,45500.,1976.,"Toyota","Corolla"
140585,1,1627.5,181009,112474.,1995.,"Toyota","Corolla"
140614,0,5200.,128442,79810.,2001.,"Toyota","Corolla"
140616,0,6550.,128442,79810.,2001.,"Toyota","Corolla"
140623,1,13900.,36756,22839.,2005.,"Toyota","Corolla"
140718,1,799.,177488,110286.,1992.,"Toyota","Corolla"
140796,0,2550.,139368,86599.,1985.,"Toyota","Corolla"
141017,0,10100.,30888,19193.,2005.,"Toyota","Corolla"
141019,0,9000.,74912,46548.,2004.,"Toyota","Corolla"
141399,1,1576.,193121,120000.,1987.,"Toyota","Corolla"
141423,1,3450.,407164,253000.,1985.,"Toyota","Corolla"
142103,1,14500.,20648,12830.,2006.,"Toyota","Corolla"
142196,0,1876.04,225308,140000.,1995.,"Toyota","Corolla"
142197,0,1725.,225308,140000.,1995.,"Toyota","Corolla"
142263,1,2700.,192994,119921.,1997.,"Toyota","Corolla"
142291,1,100.,282174,175335.,1990.,"Toyota","Corolla"
142484,1,3750.,89150,55395.,2001.,"Toyota","Corolla"
142485,1,601.5500000000001,360691,224123.,1990.,"Toyota","Corolla"
142529,0,2325.,144744,89940.,1998.,"Toyota","Corolla"
142530,1,2324.36,144744,89940.,1998.,"Toyota","Corolla"
142782,0,710.,177028,110000.,1989.,"Toyota","Corolla"
143324,1,296.5,230070,142959.,1990.,"Toyota","Corolla"
143325,1,396.,230070,142959.,1990.,"Toyota","Corolla"
143412,0,12722.,755,469.,2006.,"Toyota","Corolla"
143428,0,2275.,211146,131200.,1997.,"Toyota","Corolla"
143583,1,3800.,96561,60000.,1978.,"Toyota","Corolla"
143642,1,2551.,112775,70075.,1989.,"Toyota","Corolla"
143683,1,535.25,220953,137294.,1985.,"Toyota","Corolla"
143722,0,2075.,187329,116401.,1997.,"Toyota","Corolla"
143786,0,2201.5,272666,169427.,1995.,"Toyota","Corolla"
143814,1,1825.,217422,135100.,1993.,"Toyota","Corolla"
143905,0,13100.,36321,22569.,2005.,"Toyota","Corolla"
143932,1,8100.,33152,20600.,2005.,"Toyota","Corolla"
143933,1,7700.,33152,20600.,2005.,"Toyota","Corolla"
144029,0,595.,325675,202365.,1994.,"Toyota","Corolla"
144306,1,930.,188937,117400.,1991.,"Toyota","Corolla"
144422,1,455.,362102,225000.,1988.,"Toyota","Corolla"
144515,1,3950.,165682,102950.,2002.,"Toyota","Corolla"
144517,1,3550.,165682,102950.,2002.,"Toyota","Corolla"
144900,1,11400.,59069,36704.,2003.,"Toyota","Corolla"
144937,1,7108.,143822,89367.,2001.,"Toyota","Corolla"
144944,0,9506.5,16547,10282.,2006.,"Toyota","Corolla"
145092,0,11100.,34091,21183.,2005.,"Toyota","Corolla"
145093,0,12100.,34091,21183.,2005.,"Toyota","Corolla"
145177,1,1825.,181198,112591.,1992.,"Toyota","Corolla"
145178,1,1825.,181198,112591.,1992.,"Toyota","Corolla"
145253,1,4031.,159121,98873.,2000.,"Toyota","Corolla"
145296,0,1900.,219721,136528.,1984.,"Toyota","Corolla"
145398,1,300.,259988,161549.,1986.,"Toyota","Corolla"
145404,1,4740.,128748,80000.,1998.,"Toyota","Corolla"
145525,1,8500.,62764,39000.,2004.,"Toyota","Corolla"
145528,1,10600.,82419,51213.,2003.,"Toyota","Corolla"
145612,1,5411.,105758,65715.,2001.,"Toyota","Corolla"
145685,0,2551.,276807,172000.,1987.,"Toyota","Corolla"
145728,0,405.,371356,230750.,1989.,"Toyota","Corolla"
145828,0,10000.,63793,39639.,2005.,"Toyota","Corolla"
146015,1,1525.,332007,206300.,1994.,"Toyota","Corolla"
146132,1,536.09,144841,90000.,1978.,"Toyota","Corolla"
146385,1,4299.,106469,66157.,2001.,"Toyota","Corolla"
146673,1,560.,257495,160000.,1995.,"Toyota","Corolla"
